PitchNo,Date,Time,Umpire,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,PLH,PLS,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,SpinEff,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
183,4/16/22,43:57.0,"Chukerman, Michael",4,1,"Martinez, Izaak",1000076918,Right,CSD_TRI,"Johnson, Kyle",1000117318,Left,SAN_GAU,Undefined,5,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.472,-2.666123,0.586971,2283.569523,171.369721,11:45,5.89871,0.01023,6.07156,-13.37627,25.79053,-3.66677,2.31496,0.24785,27.77952,2.9742,75.90514,-5.34174,-0.073233,0.450433,,,,,,,,,,,,,2.07973,14.63339,-0.05388,50,5.68484,-1.11313,-123.65734,-5.99994,3.12248,31.62867,-10.20367,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,51f92d80-bdce-11ec-890b-cb1ab834da13,83.68041,,,9.56686,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,43:57.0,2022-04-16T14:43:56.9867646-07:00,2022-04-16T21:43:56.9867646Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,babab52a-6338-4938-b68c-aa5e4fb9bbf4,54.42108,-124.78303,15.81433,5.89192,-5.63678,-5.10184,-0.01228,-1.22427,1.56124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
184,4/16/22,44:11.6,"Chukerman, Michael",4,2,"Martinez, Izaak",1000076918,Right,CSD_TRI,"Johnson, Kyle",1000117318,Left,SAN_GAU,Undefined,5,Bottom,2,0,1,Fastball,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.78643,-1.673395,1.793476,2338.303607,160.320252,11:15,5.79114,-0.01041,6.26971,-15.36572,21.89135,-7.32681,2.96675,1.03299,35.601,12.39588,77.88555,-4.685777,0.469928,0.439315,,,,,,,,,,,,,4.35748,12.2682,-0.11912,50,5.65944,-3.63831,-125.79187,-4.01486,6.84904,30.04834,-12.89099,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,5a9bb7f0-bdce-11ec-890b-cb1ab834da13,85.79826,,,8.90088,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,44:11.6,2022-04-16T14:44:11.5723134-07:00,2022-04-16T21:44:11.5723134Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,a82275e5-7f56-46bd-85d3-2a7e9480fe34,54.22523,-126.79715,15.02417,5.78654,-3.58359,-6.44549,0.00643,-3.86744,3.42452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
185,4/16/22,44:27.8,"Chukerman, Michael",4,3,"Martinez, Izaak",1000076918,Right,CSD_TRI,"Johnson, Kyle",1000117318,Left,SAN_GAU,Undefined,5,Bottom,2,0,2,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.05608,-0.591322,1.783612,2358.90044,169.606388,11:45,5.96485,0.14256,6.32586,-16.31532,22.39938,-3.84142,4.06039,1.46555,48.72468,17.5866,76.22065,-3.794937,1.08913,0.447826,,,,,,,,,,,,,2.57484,12.20792,-0.27119,50,5.91353,-3.68665,-123.32152,-1.62355,3.88589,29.10042,-13.75015,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,6436ac20-bdce-11ec-890b-cb1ab834da13,84.1676,,,8.83543,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,44:27.8,2022-04-16T14:44:27.8018942-07:00,2022-04-16T21:44:27.8018942Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,385b3f18-bc37-4587-ab88-22e0ce6269ee,54.16858,-124.30129,14.55021,5.9604,-1.1606,-6.87507,-0.14486,-3.81748,1.94294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
186,4/16/22,44:45.9,"Chukerman, Michael",4,4,"Martinez, Izaak",1000076918,Right,CSD_TRI,"Johnson, Kyle",1000117318,Left,SAN_GAU,Undefined,5,Bottom,2,1,2,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,87.38884,-2.552707,1.856586,2399.622384,167.941934,11:30,5.8364,-0.00974,6.46748,-12.96725,23.51631,-4.72886,2.40845,1.30198,28.9014,15.62376,78.50643,-5.131199,0.999356,0.43473,,,,,,,,,,,,,3.06236,13.47914,-0.11945,50,5.64978,-3.91532,-126.64502,-5.88305,4.88113,30.34923,-10.68943,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,6f162e40-bdce-11ec-890b-cb1ab834da13,86.70301,,,8.88241,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,44:46.0,2022-04-16T14:44:45.9525502-07:00,2022-04-16T21:44:45.9525502Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,74d26865-f2eb-42c0-ae00-5c54602bf3f0,54.02775,-127.60658,15.17461,5.8308,-5.54438,-5.34471,0.00705,-4.06997,2.44056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
187,4/16/22,45:05.3,"Chukerman, Michael",4,5,"Martinez, Izaak",1000076918,Right,CSD_TRI,"Johnson, Kyle",1000117318,Left,SAN_GAU,Undefined,5,Bottom,2,2,2,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.14878,-2.780572,2.611197,2366.598993,171.402394,11:45,5.70662,-0.07003,6.38524,-15.47918,22.2008,-3.1424,1.85419,2.07179,22.25028,24.86148,77.53148,-5.807456,2.042921,0.441801,,,,,,,,,,,,,2.48059,12.8489,-0.11672,50,5.4986,-5.56397,-124.74958,-6.39581,3.84068,29.19108,-12.28018,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,7aa6b0e0-bdce-11ec-890b-cb1ab834da13,85.31542,,,8.6173,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,45:05.3,2022-04-16T14:45:05.3414270-07:00,2022-04-16T21:45:05.3414270Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,95d91eae-ddb0-4825-b844-721d7cd16817,54.10997,-125.70762,14.59554,5.70189,-5.99278,-6.14009,0.06795,-5.69002,1.92034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
188,4/16/22,45:24.5,"Chukerman, Michael",4,6,"Martinez, Izaak",1000076918,Right,CSD_TRI,"Johnson, Kyle",1000117318,Left,SAN_GAU,Undefined,5,Bottom,2,3,2,Fastball,Cutter,BallCalled,Walk,Undefined,Undefined,0,0,,86.4157,-3.977902,0.687327,2390.206335,156.753508,11:15,5.80698,0.00753,6.27266,-16.65343,21.03037,-8.41355,0.74596,-0.05994,8.95152,-0.71928,77.80097,-7.198336,-0.83416,0.441823,,,,,,,,,,,,,4.58351,12.65568,-0.0545,50,5.50424,-1.16603,-125.08918,-9.09596,7.12036,29.83369,-12.51385,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,86192430-bdce-11ec-890b-cb1ab834da13,85.31109,,,8.61473,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,45:24.5,2022-04-16T14:45:24.4843390-07:00,2022-04-16T21:45:24.4843390Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,ebb2e4b4-494f-4a5d-8fd4-6a39892a75ba,54.224,-126.09258,14.91685,5.80308,-8.67508,-6.25692,-0.01125,-1.40551,3.56018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
189,4/16/22,47:03.3,"Chukerman, Michael",5,1,"Martinez, Izaak",1000076918,Right,CSD_TRI,"Vogt, Nick",1000039353,Right,SAN_GAU,Undefined,5,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,85.53772,-2.34879,1.306967,2355.3966,160.698009,11:15,5.88716,-0.31818,6.39993,-15.2015,22.59119,-7.45107,2.45856,0.26305,29.50272,3.1566,77.59166,-5.314279,-0.042849,0.442461,,89.91171,62.680746,22.982342,4426.533105,85.94778,151.89852,68.65099,204.7732,,40.906281,6.037176,4.30461,12.91776,0.22776,50,5.71148,-2.55248,-124.15578,-5.43193,6.65278,27.14571,-12.20959,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,c0f001f0-bdce-11ec-890b-cb1ab834da13,85.18808,153.14722,,7.94605,,,,2.11824,2.6064,-0.29355,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,47:03.3,2022-04-16T14:47:03.2980862-07:00,2022-04-16T21:47:03.2980862Z,Popup,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,362627bb-fb5f-4a56-8937-e7bb24796955,54.09928,-125.04885,13.57286,5.88358,-5.03025,-6.1048,0.31533,-2.77135,3.32639,208.814503,2.05275,56.72506,-20.3151,9.15339,-3.44899,0.85064,-0.11892,0.00842,-0.00023,2.59634,117.21893,-29.33312,2.90484,0.30475,-0.38647,0.10714,-0.01311,0.0006,-0.23635,22.64256,8.68249,-7.94108,4.24004,-1.36387,0.24698,-0.02327,0.00089,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
190,4/16/22,49:34.4,"Chukerman, Michael",1,1,"Ager, Matt",1000091726,Right,SAN_GAU,"Kleszcz, Brock",1000101916,Right,CSD_TRI,Undefined,6,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.06222,-2.746037,-4.485805,2315.247314,217.211782,1:15,6.44089,2.00599,6.53885,-15.47166,19.01611,13.42477,2.62321,-0.99815,31.47852,-11.9778,80.68919,-5.773355,-2.057227,0.422672,,,,,,,,,,,,,-8.46674,11.2317,-1.69935,50,6.24285,9.66032,-130.18468,-6.61326,-14.23373,32.53203,-13.292,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,1b05af00-bdcf-11ec-890b-cb1ab834da13,89.17649,,,9.37302,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,49:34.4,2022-04-16T14:49:34.3534974-07:00,2022-04-16T21:49:34.3534974Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,8f45b3b5-3cbe-4389-a1a5-5631f72ef862,53.95686,-131.16974,16.26601,6.437,-6.21078,-6.646,-1.99839,10.09132,-7.11687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
191,4/16/22,49:47.9,"Chukerman, Michael",1,2,"Ager, Matt",1000091726,Right,SAN_GAU,"Kleszcz, Brock",1000101916,Right,CSD_TRI,Undefined,6,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Double,0,0,,89.55922,-3.266676,-3.848648,2328.573937,219.876971,1:15,6.40855,1.93334,6.51188,-17.22296,17.3569,13.46166,1.9655,-0.48202,23.586,-5.78424,81.06409,-6.583939,-1.410625,0.423237,,86.81329,29.257157,31.270231,4102.819457,89.47979,50.17647,63.97913,303.3888,,42.016786,4.049235,-8.2867,10.49402,-1.67006,50,6.17233,8.19972,-129.65224,-7.85667,-13.93305,30.19546,-14.52959,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,2314d310-bdcf-11ec-890b-cb1ab834da13,89.05763,58.74551,,8.49512,,,,1.0066,2.004,0.52829,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,49:47.9,2022-04-16T14:49:47.9184254-07:00,2022-04-16T21:49:47.9184254Z,FlyBall,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,387ddba0-671e-4e19-95b0-aace23069160,53.9878,-130.57768,15.09773,6.4063,-7.41136,-7.26479,-1.92791,8.62675,-6.96653,,1.00649,94.95245,-20.19985,5.10032,-1.27592,0.36066,-0.0951,0.01551,-0.00103,2.00478,62.2051,-18.71605,0.86055,0.2182,-0.20411,0.0701,-0.01101,0.00065,0.52783,57.67398,-2.01271,-0.16544,0.04434,0.02588,-0.01437,0.00291,-0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
192,4/16/22,50:53.2,"Chukerman, Michael",2,1,"Ager, Matt",1000091726,Right,SAN_GAU,"Sudyka, Noah",1000101915,Right,CSD_TRI,Undefined,6,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.51387,-0.703472,-2.364506,2425.639018,76.375061,8:30,6.17795,2.14533,5.84457,-46.2416,-1.28673,-11.79138,1.67014,-1.03594,20.04168,-12.43128,72.41307,-9.188582,-4.479577,0.482569,,,,,,,,,,,,,5.26048,0.03421,-1.94584,50,6.09377,5.20829,-115.29192,-2.90578,6.96213,24.77765,-32.12879,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,49ff70c0-bdcf-11ec-890b-cb1ab834da13,78.10781,,,7.1008,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,50:53.2,2022-04-16T14:50:53.2215166-07:00,2022-04-16T21:50:53.2215166Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,e545ae6e-49ea-4d56-ae6d-2e07b8b93da8,54.65522,-116.28808,12.38883,6.18463,-1.61407,-16.0644,-2.14961,4.92838,3.48106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
193,4/16/22,51:19.9,"Chukerman, Michael",2,2,"Ager, Matt",1000091726,Right,SAN_GAU,"Sudyka, Noah",1000101915,Right,CSD_TRI,Undefined,6,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.11058,-3.092961,-2.828244,2387.334098,208.493405,1:00,6.52741,1.91811,6.74491,-14.08489,20.04989,10.1604,2.52169,0.17878,30.26028,2.14536,80.70221,-5.877062,-0.977806,0.420504,,,,,,,,,,,,,-6.26512,11.97749,-1.73514,50,6.31764,6.03595,-130.46917,-7.33413,-10.55754,33.1717,-11.9904,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,59f39ba0-bdcf-11ec-890b-cb1ab834da13,89.63637,,,9.40836,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,51:19.9,2022-04-16T14:51:19.9212926-07:00,2022-04-16T21:51:19.9212926Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,4fd486d7-5a8f-4401-9218-1280853df38c,53.74997,-131.41914,16.58585,6.52276,-6.99075,-5.9952,-1.91232,6.33829,-5.27877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
194,4/16/22,51:55.4,"Chukerman, Michael",2,3,"Ager, Matt",1000091726,Right,SAN_GAU,"Sudyka, Noah",1000101915,Right,CSD_TRI,Undefined,6,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Sacrifice,1,0,,90.56188,-3.222115,-3.491501,2393.737661,218.177726,1:15,6.43182,1.98637,6.5671,-15.56619,18.42127,13.4589,2.17225,-0.09676,26.067,-1.16112,81.304,-6.258223,-1.050177,0.419595,,86.35616,46.146713,15.72986,4931.416698,102.9805,97.70498,38.66517,294.15842,,26.604588,5.393187,-8.26398,11.1426,-1.7512,50,6.20281,7.4665,-131.07255,-7.76271,-14.0791,33.04716,-13.19068,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,6f02d7e0-bdcf-11ec-890b-cb1ab834da13,89.83046,111.7468,,9.25788,,,,1.95846,2.31756,0.08367,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,51:55.4,2022-04-16T14:51:55.3637246-07:00,2022-04-16T21:51:55.3637246Z,FlyBall,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,7a71afd1-adb7-42fb-8a83-ac47cb48f409,53.93142,-132.06005,16.52358,6.42888,-7.36855,-6.59534,-1.9806,7.8872,-7.03955,199.143983,1.96345,84.35313,-20.59229,5.68334,-0.88541,0.01325,0.02312,-0.0038,0.00019,2.31156,91.43987,-22.56925,1.94462,-0.29719,0.02734,0.00463,-0.00154,0.0001,0.08315,23.79848,-0.17668,0.24486,-0.10974,0.03146,-0.00539,0.00049,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
195,4/16/22,52:49.2,"Chukerman, Michael",3,1,"Ager, Matt",1000091726,Right,SAN_GAU,"Glascoe, Luke",1000029068,Left,CSD_TRI,Undefined,6,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.20073,-0.344928,-2.4448,2432.751348,80.331247,8:45,6.26423,2.10291,5.8492,-44.76384,-0.33091,-11.52965,2.21309,-1.1311,26.55708,-13.5732,72.52325,-8.591179,-4.511691,0.47976,,,,,,,,,,,,,5.12382,0.31961,-1.89692,50,6.20984,5.39342,-116.23921,-2.12686,6.8461,26.54614,-31.74704,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,8f2cca80-bdcf-11ec-890b-cb1ab834da13,78.5652,,,7.67748,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,52:49.2,2022-04-16T14:52:49.2148606-07:00,2022-04-16T21:52:49.2148606Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,b629e898-3b99-41f8-975b-70e68398768c,54.65139,-117.29666,13.27307,6.26937,-0.86223,-15.87352,-2.10633,5.12071,3.42305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
196,4/16/22,53:10.6,"Chukerman, Michael",3,2,"Ager, Matt",1000091726,Right,SAN_GAU,"Glascoe, Luke",1000029068,Left,CSD_TRI,Undefined,6,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.14404,-1.254102,-1.081865,2395.28971,207.655581,1:00,6.48569,1.9729,6.53384,-11.00347,22.80312,11.22194,4.41796,1.91554,53.01552,22.98648,80.76381,-3.497401,0.956301,0.418478,,,,,,,,,,,,,-6.18315,12.70119,-1.90165,50,6.39311,2.01459,-132.08133,-3.04747,-10.57657,36.43537,-10.44812,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,9be24520-bdcf-11ec-890b-cb1ab834da13,90.0704,,,10.38023,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,53:10.6,2022-04-16T14:53:10.6354558-07:00,2022-04-16T21:53:10.6354558Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,71a280e3-d2d4-4bd1-b06a-41b67a9b1fbe,53.959,-133.16896,18.21768,6.47942,-2.73558,-5.22406,-1.9665,2.33031,-5.28828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
197,4/16/22,53:28.3,"Chukerman, Michael",3,3,"Ager, Matt",1000091726,Right,SAN_GAU,"Glascoe, Luke",1000029068,Left,CSD_TRI,Undefined,6,Top,1,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,90.68014,-2.408607,-2.876678,2390.183765,221.077202,1:15,6.40985,2.08719,6.62675,-14.96879,18.91989,15.32611,2.95286,0.72803,35.43432,8.73636,81.00112,-5.355059,-0.091048,0.418985,,,,,,,,,,,,,-9.11123,11.19678,-1.89797,50,6.24008,6.00072,-131.38099,-5.87154,-15.51393,34.5309,-13.10899,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,a65dfc60-bdcf-11ec-890b-cb1ab834da13,89.96125,,,9.67902,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,53:28.3,2022-04-16T14:53:28.3020158-07:00,2022-04-16T21:53:28.3020158Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,4c6d5f74-7e6a-47bc-b90a-26d667669f59,53.87162,-132.39466,17.26545,6.40679,-5.48672,-6.55449,-2.08081,6.45614,-7.75696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
198,4/16/22,53:57.2,"Chukerman, Michael",3,4,"Ager, Matt",1000091726,Right,SAN_GAU,"Glascoe, Luke",1000029068,Left,CSD_TRI,Undefined,6,Top,1,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.35322,-1.09001,-1.591108,2392.082826,229.507655,1:45,6.37342,2.03616,6.6146,-19.23812,13.41103,14.46485,3.7714,1.78391,45.2568,21.40692,83.27148,-4.766444,1.040884,0.411251,,,,,,,,,,,,,-8.01587,7.68453,-1.93305,50,6.29113,3.10835,-132.7784,-3.05756,-14.25302,29.48988,-18.51015,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,b7a53420-bdcf-11ec-890b-cb1ab834da13,91.65307,,,8.08174,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,53:57.2,2022-04-16T14:53:57.2349822-07:00,2022-04-16T21:53:57.2349822Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,88cad2c1-5ed9-4e92-90a6-36e9ba66b970,53.88447,-133.63835,14.74494,6.37242,-2.51779,-9.25507,-2.02975,3.52398,-7.12651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
199,4/16/22,54:14.9,"Chukerman, Michael",3,5,"Ager, Matt",1000091726,Right,SAN_GAU,"Glascoe, Luke",1000029068,Left,CSD_TRI,Undefined,6,Top,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,90.74221,-1.710761,-1.730349,2431.984115,220.537791,1:15,6.33691,2.09783,6.81467,-16.26643,17.20875,13.61489,3.4193,1.65316,41.0316,19.83792,81.21062,-4.899529,0.755901,0.416421,,,,,,,,,,,,,-7.71217,10.03662,-1.98992,50,6.21994,3.42867,-131.63606,-4.296,-13.21568,34.03367,-14.97517,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,c22afd80-bdcf-11ec-890b-cb1ab834da13,90.51518,,,9.53159,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,54:14.9,2022-04-16T14:54:14.8628862-07:00,2022-04-16T21:54:14.8628862Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,aa224702-2f01-4715-8709-557a85e1e191,53.68053,-132.58422,17.01683,6.33382,-3.8788,-7.48758,-2.09057,3.79686,-6.60784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
200,4/16/22,54:54.4,"Chukerman, Michael",4,1,"Ager, Matt",1000091726,Right,SAN_GAU,"Smith, Jalen",1000057666,Right,CSD_TRI,Undefined,6,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.207,-1.496675,-4.023383,2384.866962,218.667051,1:15,6.38203,1.72785,6.8775,-16.80914,16.12249,11.93835,3.61367,-0.94984,43.36404,-11.39808,82.1054,-4.772016,-1.847825,0.413026,,,,,,,,,,,,,-7.57961,9.37083,-1.47568,50,6.28041,8.82702,-132.173,-3.85247,-13.19657,32.32075,-15.85884,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,d9c26b40-bdcf-11ec-890b-cb1ab834da13,91.25914,,,9.10159,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,54:54.4,2022-04-16T14:54:54.4301438-07:00,2022-04-16T21:54:54.4301438Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,ff3bf5db-1c77-418b-8545-3004ec017446,53.61936,-133.05512,16.16037,6.37965,-3.41965,-7.92942,-1.7215,9.18719,-6.59828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
