PitchNo,Date,Time,Umpire,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,PLH,PLS,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,SpinEff,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
190,4/15/22,28:30.3,"Coles, Carl",6,3,"McCracken, Nolan",10003895,Right,CSD_TRI,"Vogt, Nick",1000039353,Right,SAN_GAU,Undefined,5,Bottom,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.54311,-3.239545,-2.577056,2191.268798,182.13028,12:00,6.142,1.9906,6.91364,-13.8906,22.58356,0.79063,2.02815,-0.29196,24.3378,-3.50352,78.20887,-5.987521,-2.432654,0.434674,,,,,,,,,,,,,-1.24303,13.40162,-1.82903,50,5.93252,5.61698,-125.44342,-7.3463,-1.95193,28.81662,-11.12969,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,e8033de0-bd2c-11ec-a26e-af11e077139d,86.71423,,,8.33424,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,28:30.3,2022-04-15T19:28:30.2950000-07:00,2022-04-16T02:28:30.2950000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,4b876944-e70b-4fec-bb1d-007e065c1da7,53.58287,-126.26379,14.40831,6.13715,-7.02946,-5.56484,-1.98973,5.67255,-0.97596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
191,4/15/22,28:52.1,"Coles, Carl",6,4,"McCracken, Nolan",10003895,Right,CSD_TRI,"Vogt, Nick",1000039353,Right,SAN_GAU,Undefined,5,Bottom,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.23058,-3.699386,-2.869574,2274.169925,177.756642,12:00,6.03092,2.12715,7.00607,-14.01595,21.83253,-0.80378,1.49105,-0.55063,17.8926,-6.60756,78.83341,-6.465639,-3.016568,0.43093,,,,,,,,,,,,,-0.50224,13.21485,-1.95142,50,5.79865,6.36344,-126.37047,-8.42553,-0.79949,29.49934,-11.13791,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,f504dcb0-bd2c-11ec-a26e-af11e077139d,87.46767,,,8.39718,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,28:52.1,2022-04-15T19:28:52.1270000-07:00,2022-04-16T02:28:52.1270000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,b27c8dc3-f1ab-409c-b213-81ef816d067b,53.49093,-127.18277,14.74967,6.02643,-8.11884,-5.56895,-2.12695,6.38545,-0.39975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
192,4/15/22,29:15.1,"Coles, Carl",6,5,"McCracken, Nolan",10003895,Right,CSD_TRI,"Vogt, Nick",1000039353,Right,SAN_GAU,Undefined,5,Bottom,1,3,1,Fastball,Cutter,BallCalled,Walk,Undefined,Undefined,0,1,,88.05775,-5.246347,-3.169241,2261.70892,165.075279,11:30,6.01774,2.17374,6.93568,-12.88135,22.71856,-5.69162,0.14789,-1.18843,1.77468,-14.26116,79.36905,-7.78668,-4.207614,0.429434,,,,,,,,,,,,,1.96134,14.29583,-1.97428,50,5.68413,7.24962,-127.22973,-11.9207,3.14756,31.20292,-9.2321,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,02b0ec50-bd2d-11ec-a26e-af11e077139d,87.77247,,,8.6887,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,29:15.1,2022-04-15T19:29:15.0680000-07:00,2022-04-16T02:29:15.0680000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,21c14009-c061-442b-9385-1845306e1c7e,53.56243,-128.10042,15.60146,6.01318,-11.66308,-4.61605,-2.17535,7.16179,1.57378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
193,4/15/22,30:00.0,"Coles, Carl",7,1,"McCracken, Nolan",10003895,Right,CSD_TRI,"Mortensen, Broc",1000117320,Left,SAN_GAU,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.5119,-3.283707,-1.863159,2225.331677,191.5907,12:30,6.1432,1.94019,6.796,-13.7441,21.91269,4.23666,1.99587,0.5921,23.95044,7.1052,79.37214,-5.988466,-1.090216,0.429776,,76.32435,57.856145,-139.525951,3906.219173,,,,,,,,-2.82658,13.0102,-1.82085,50,5.92445,3.97575,-126.95947,-7.55591,-4.56305,28.64487,-11.17105,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,1d6ca480-bd2d-11ec-a26e-af11e077139d,87.70249,48.34693,,8.13976,,,,1.98115,2.01566,-0.56673,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,30:00.0,2022-04-15T19:30:00.0040000-07:00,2022-04-16T02:30:00.0040000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,e57f6821-dc36-447e-95fa-8c9fcc31c6f5,53.70303,-127.79222,14.32243,6.13939,-7.23115,-5.58553,-1.93836,4.10841,-2.28153,10.455443,1.98115,-45.30614,-2.08118,2.05082,-0.70475,0.20947,-0.0558,0.01391,-0.00224,2.01566,94.78313,-35.71769,5.8766,-1.30225,0.26062,-0.05068,0.00913,-0.00092,-0.56673,-38.65963,2.64978,1.39642,-0.63664,0.21816,-0.06218,0.01659,-0.00286,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
194,4/15/22,30:22.5,"Coles, Carl",7,2,"McCracken, Nolan",10003895,Right,CSD_TRI,"Mortensen, Broc",1000117320,Left,SAN_GAU,Undefined,5,Bottom,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.19211,-3.837106,-2.047457,2229.466304,186.458717,12:15,6.13971,2.01669,6.93744,-9.49064,25.71911,2.76118,1.84861,0.38229,22.18332,4.58748,79.37666,-5.787139,-1.54267,0.427074,,,,,,,,,,,,,-2.12878,15.26765,-1.88973,50,5.89542,4.46372,-127.77286,-8.65482,-3.45743,30.64136,-7.37751,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,2ad91310-bd2d-11ec-a26e-af11e077139d,88.25744,,,8.81545,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,30:22.5,2022-04-15T19:30:22.4920000-07:00,2022-04-16T02:30:22.4920000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,6f918548-4426-4bc9-b186-05ba5f2cdbd0,53.55861,-128.62342,15.32068,6.13282,-8.45003,-3.68875,-2.01497,4.55969,-1.72871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
195,4/15/22,30:43.6,"Coles, Carl",7,3,"McCracken, Nolan",10003895,Right,CSD_TRI,"Mortensen, Broc",1000117320,Left,SAN_GAU,Undefined,5,Bottom,1,0,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,75.5976,-0.385492,0.230711,2671.882003,62.699318,8:00,6.04664,2.25362,6.05747,-54.88031,-5.8454,-14.53383,1.11646,1.25602,13.39752,15.07224,69.27482,-10.463618,-2.395834,0.503993,,,,,,,,,,,,,7.5889,-2.42843,-2.26379,50,5.98749,0.06359,-109.83966,-2.38453,9.14685,21.89115,-35.101,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,376d2300-bd2d-11ec-a26e-af11e077139d,74.78769,,,6.32278,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,30:43.6,2022-04-15T19:30:43.5570000-07:00,2022-04-16T02:30:43.5570000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,fdcb1596-a75b-49f7-b804-f6fe19a12467,54.44482,-110.72197,10.94557,6.05509,-0.96981,-17.5505,-2.25893,-0.30507,4.57343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
196,4/15/22,31:21.0,"Coles, Carl",7,4,"McCracken, Nolan",10003895,Right,CSD_TRI,"Mortensen, Broc",1000117320,Left,SAN_GAU,Undefined,5,Bottom,1,0,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,2,,89.4503,-2.486234,-1.954485,2297.487669,194.901741,12:30,6.1813,2.12299,6.72813,-11.18945,23.31978,5.85646,2.9739,0.82411,35.6868,9.88932,80.2306,-4.746573,-0.887648,0.422804,,101.87543,22.12654,24.683194,1920.560274,97.61514,33.96881,50.7077,274.51508,,32.93106,2.765644,-3.76319,13.54824,-1.99602,50,6.01223,4.20347,-129.72696,-5.81406,-6.2766,32.51813,-9.57711,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,4da8d150-bd2d-11ec-a26e-af11e077139d,89.14871,36.89101,,9.2197,,,,1.89859,2.97896,-0.90758,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,31:21.0,2022-04-15T19:31:20.9500000-07:00,2022-04-16T02:31:20.9500000Z,FlyBall,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9e3e2103-3a47-4ceb-9d78-74137b44e788,53.76973,-130.66849,16.25907,6.17656,-5.53676,-4.78855,-2.12036,4.3852,-3.1383,267.797517,1.89861,125.76581,-24.99963,5.72778,-1.33772,0.28598,-0.0572,0.00843,-0.00061,2.97896,56.27828,-26.78206,3.51802,-0.76779,0.15928,-0.02966,0.00428,-0.00031,-0.90759,57.80228,1.3685,-2.02819,0.7161,-0.19062,0.03836,-0.00549,0.00038,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
197,4/15/22,32:19.1,"Coles, Carl",8,1,"McCracken, Nolan",10003895,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,5,Bottom,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.95721,1.401668,-1.327596,2639.064848,55.194882,7:45,6.07317,2.005,6.02059,-58.312,-6.69914,-12.25087,2.51275,-0.24582,30.153,-2.94984,67.24931,-9.342929,-3.534479,0.517071,,,,,,,,,,,,,5.83567,-3.32264,-1.89456,50,6.15197,2.91831,-107.32565,0.88784,6.68357,21.7098,-35.97944,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,706f40c0-bd2d-11ec-a26e-af11e077139d,72.896,,,6.7079,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,32:19.1,2022-04-15T19:32:19.0930000-07:00,2022-04-16T02:32:19.0930000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,025942ab-06e4-488d-a418-61127bae89a9,54.48017,-108.22811,10.8549,6.08397,2.38346,-17.98972,-2.0101,2.64048,3.34178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
198,4/15/22,32:45.0,"Coles, Carl",8,2,"McCracken, Nolan",10003895,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,5,Bottom,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.0621,-3.754007,-2.209088,2253.53764,195.895231,12:30,6.19173,2.00582,6.85183,-13.48867,21.70182,5.82453,1.63751,0.47606,19.65012,5.71272,79.87017,-6.409761,-1.145586,0.426957,,,,,,,,,,,,,-3.76229,13.0328,-1.86651,50,5.94602,4.70886,-127.66173,-8.63465,-6.1426,28.89886,-10.89561,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,7fc4baa0-bd2d-11ec-a26e-af11e077139d,88.2816,,,8.19193,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,32:45.0,2022-04-15T19:32:44.9970000-07:00,2022-04-16T02:32:44.9970000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,e53765e1-3429-4352-b0db-685a9d4f087e,53.64624,-128.48448,14.44943,6.18743,-8.32445,-5.4478,-2.00306,4.88374,-3.0713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
199,4/15/22,33:13.3,"Coles, Carl",8,3,"McCracken, Nolan",10003895,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,5,Bottom,1,0,2,Slider,Curveball,InPlay,Undefined,GroundBall,Single,0,1,,74.98356,1.999525,-1.545944,2618.731471,44.641833,7:30,6.01661,2.17747,6.10814,-60.00125,-9.75875,-11.43225,2.86696,-0.20515,34.40352,-2.4618,67.87939,-9.077125,-3.607676,0.510161,,98.2241,5.612256,8.057122,1797.640882,,,,120.32061,,11.676822,0.949236,5.3678,-5.19374,-2.05286,50,6.13939,3.33594,-108.77446,2.00384,6.28922,23.00544,-38.25934,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,90b91770-bd2d-11ec-a26e-af11e077139d,73.88345,5.28065,,7.10418,,,,1.13026,2.65508,0.43058,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,33:13.2,2022-04-15T19:33:13.2550000-07:00,2022-04-16T02:33:13.2550000Z,GroundBall,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,d7c20e4d-3096-41e7-9be3-50ebfaf9f69a,54.39339,-109.69971,11.50272,6.02786,3.54259,-19.12967,-2.18194,3.083,3.14461,,1.25331,140.17752,-18.41735,,,,,,,2.72351,13.10029,-16.89211,,,,,,,0.3613,21.11001,4.45325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
200,4/15/22,35:04.9,"Coles, Carl",9,1,"McCracken, Nolan",10003895,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.97564,-2.844418,-2.161784,2241.097953,186.966397,12:15,6.30063,1.91853,6.76091,-11.30859,24.28986,2.80421,2.75635,0.17684,33.0762,2.12208,79.08477,-5.127258,-1.65086,0.429425,,84.13213,54.839937,-33.549319,4463.382243,,,,,,,,-2.21043,14.19902,-1.77803,50,6.10945,4.7109,-127.56071,-6.51529,-3.57125,30.9989,-9.23359,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,d321d2f0-bd2d-11ec-a26e-af11e077139d,87.77428,114.71591,,8.89087,,,,1.66532,2.846,-0.18252,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,35:04.9,2022-04-15T19:35:04.8900000-07:00,2022-04-16T02:35:04.8900000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,93d09d50-625f-42fb-8feb-ad2b26f21bf4,53.73714,-128.46567,15.49945,6.29572,-6.24573,-4.61679,-1.91708,4.81515,-1.78563,148.885085,1.66532,59.22034,-18.80918,6.34951,-1.72107,0.42397,-0.09324,0.01434,-0.00112,2.846,100.8801,-27.12682,2.99594,-0.36419,0.00473,0.01186,-0.0041,0.00066,-0.18252,-39.27045,-0.20417,1.26847,-0.54868,0.17127,-0.0431,0.00774,-0.00071,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
201,4/15/22,35:46.3,"Coles, Carl",9,2,"McCracken, Nolan",10003895,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,5,Bottom,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,90.25797,-1.904333,-1.49595,2314.260889,196.112534,12:30,6.41847,1.88195,6.70669,-9.25024,24.49702,6.71996,3.90529,1.07391,46.86348,12.88692,81.20427,-3.802974,-0.271907,0.41811,,77.72946,72.607486,52.69627,,,,,,,,,-4.00583,13.85265,-1.78484,50,6.28746,3.15471,-130.99849,-4.45802,-6.84683,31.90241,-8.49681,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,ebd90890-bd2d-11ec-a26e-af11e077139d,90.14959,63.20484,,9.0537,,,,-0.70097,3.76259,-1.06478,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,35:46.3,2022-04-15T19:35:46.2770000-07:00,2022-04-16T02:35:46.2770000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,14bedfe9-b5c2-4671-a404-3da7d673a574,53.7901,-131.91828,15.9512,6.41246,-4.21304,-4.24841,-1.87864,3.35211,-3.42342,,-0.70097,20.65224,0.64851,-0.27696,0.12436,-0.05821,0.02569,-0.00878,0.00159,3.76259,108.79072,-53.73894,18.34192,-8.36106,3.9528,-1.75231,0.60002,-0.10892,-1.06478,27.10625,-95.94177,39.5807,-17.88353,8.42909,-3.73322,1.27866,-0.23224,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
202,4/15/22,36:14.5,"Coles, Carl",9,3,"McCracken, Nolan",10003895,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,5,Bottom,1,0,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,75.68097,0.018526,0.267799,2677.069273,76.368797,8:30,5.99267,2.30612,5.97519,-51.56267,-2.48106,-17.10647,1.71296,1.12885,20.55552,13.5462,69.1753,-9.470319,-2.815354,0.504232,,,,,,,,,,,,,8.90804,-0.82189,-2.31773,50,5.96559,0.08881,-109.93589,-1.51514,10.75825,21.88575,-33.16665,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,fcc17e80-bd2d-11ec-a26e-af11e077139d,74.75212,,,6.50567,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,36:14.5,2022-04-15T19:36:14.5420000-07:00,2022-04-16T02:36:14.5420000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,7f3dd2a0-e4c4-46c4-af6e-cd7236bc20be,54.52665,-110.83338,10.94288,5.99984,-0.15504,-16.58332,-2.31232,-0.35237,5.37912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
203,4/15/22,36:54.5,"Coles, Carl",9,4,"McCracken, Nolan",10003895,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,5,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.46268,-0.892977,-1.152918,2307.225402,188.6858,12:15,6.27099,1.85252,6.85045,-12.11894,22.58356,3.26788,4.44666,1.0735,53.35992,12.882,80.04745,-3.316242,-0.55591,0.423986,,,,,,,,,,,,,-2.06862,12.54784,-1.77978,50,6.20843,2.46176,-128.54186,-2.19522,-3.42579,29.18051,-11.39393,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,147f38f0-bd2e-11ec-a26e-af11e077139d,88.90013,,,8.41524,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,36:54.5,2022-04-15T19:36:54.5000000-07:00,2022-04-16T02:36:54.5000000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,288cf369-3b4f-4752-9f0a-d84e33fddc3d,53.64598,-129.36689,14.59025,6.26594,-1.87307,-5.69697,-1.85075,2.55862,-1.7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
204,4/15/22,37:39.8,"Coles, Carl",9,5,"McCracken, Nolan",10003895,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,5,Bottom,1,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.72614,-0.499417,1.155657,2632.91433,65.772496,8:15,5.91432,2.38321,6.04441,-53.41192,-3.63398,-11.54371,1.00084,2.49134,12.01008,29.89608,69.01414,-10.294855,-0.929484,0.507797,,,,,,,,,,,,,6.27083,-1.22374,-2.46721,50,5.84697,-1.79092,-108.62179,-2.53547,7.46811,19.59371,-33.63142,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,2f9964d0-bd2e-11ec-a26e-af11e077139d,74.22741,,,5.71201,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,37:39.8,2022-04-15T19:37:39.8450000-07:00,2022-04-16T02:37:39.8450000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,440b7a24-58e6-481d-8ddf-dcfc4f1199ef,54.45765,-109.42292,9.79685,5.92252,-1.16036,-16.81571,-2.38774,-2.09627,3.73406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
205,4/15/22,38:05.9,"Coles, Carl",9,6,"McCracken, Nolan",10003895,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,5,Bottom,1,2,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Sacrifice,1,1,,89.1414,-1.379805,-1.02323,2300.513624,192.574582,12:30,6.34508,1.76578,6.7458,-11.72985,22.67234,4.78654,4.10656,1.22973,49.27872,14.75676,80.49506,-3.728615,-0.150437,0.422148,,89.0055,18.36618,-17.185407,2825.447223,102.29421,30.78536,-40.44603,292.81442,,-27.827249,3.192615,-2.84516,12.75796,-1.70014,50,6.24922,2.12972,-129.49013,-3.31701,-4.76704,30.36934,-10.79812,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,3f1a0d60-bd2e-11ec-a26e-af11e077139d,89.28733,34.13215,,8.64633,,,,0.77379,4.05229,-1.235,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,38:05.9,2022-04-15T19:38:05.9310000-07:00,2022-04-16T02:38:05.9310000Z,LineDrive,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,6187f4fb-3933-448c-9ad0-82d6063430f8,53.75198,-130.36711,15.18467,6.3405,-3.00519,-5.39906,-1.76363,2.26738,-2.38352,128.885463,0.77394,118.35323,-19.47572,3.88174,-0.61033,0.0227,0.02103,-0.00577,0.00052,4.05207,41.14271,-14.99328,0.93877,-0.41177,0.21337,-0.06953,0.01277,-0.00099,-1.2349,-36.61148,-3.78963,1.00123,-0.09386,-0.04987,0.02364,-0.0043,0.00031,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
206,4/15/22,39:11.4,"Coles, Carl",10,1,"McCracken, Nolan",10003895,Right,CSD_TRI,"Sprinkle, Jordan",1000075048,Right,SAN_GAU,Undefined,5,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.3991,-1.29185,-2.653002,2275.772695,207.780672,1:00,6.11207,1.86575,6.91406,-14.71536,20.92253,10.35201,3.70789,0.31069,44.49468,3.72828,78.86014,-4.202362,-0.76145,0.429663,,,,,,,,,,,,,-6.30122,11.87162,-1.70193,50,6.0249,5.49315,-126.8681,-3.13856,-10.12893,29.28194,-13.09095,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,660d3690-bd2e-11ec-a26e-af11e077139d,87.72568,,,8.53896,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,39:11.4,2022-04-15T19:39:11.3740000-07:00,2022-04-16T02:39:11.3740000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,b6c5002f-0b17-4763-8967-5b4785cc2c4a,53.58296,-127.6924,14.64097,6.10806,-2.77005,-6.54548,-1.86057,5.77828,-5.06447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
